id,RestID,Restaurant_Name,Address,Locality,City,Country_Code,Longitude,Latitude,Cuisines,Table_booking,Online_delivery,delv_now,order_menu,avg_cost,Currency,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
109,17293880,Big City Bread Cafe,393 N Finley St-Athens-GA 30601,Athens,Athens,216,-83.384004,33.959392,Breakfast- Sandwich,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,558
110,17293169,Clocked,259 W Washington St-Athens-GA 30601,Athens,Athens,216,-83.3797,33.9584,American- Burger- Sandwich,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,613
111,17293186,DePalma's Italian Cafe - Downtown,401 E Broad St-Athens-GA 30601,Athens,Athens,216,-83.373596,33.958112,American- Italian- Pizza,No,No,No,No,25,Dollar($),2,4,Green,Very Good,353
112,17293180,DePalma's Italian Cafe - East Side,1965 Barnett Shoals Rd-Athens-GA 30605,Athens,Athens,216,-83.33995,33.924275,American- Italian- Pizza,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,387
113,17293205,Five & Ten,1073 South Milledge Ave-Athens-GA 30605,Athens,Athens,216,-83.3872482,33.9415545,American,No,No,No,No,40,Dollar($),3,4.3,Green,Very Good,755
114,17293229,Grit,199 Prince Ave-Athens-GA 30601,Athens,Athens,216,-83.381625,33.960112,International- Southern- Vegetarian,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,800
115,17293897,Ike & Jane,1307 Prince Ave-Athens-GA 30606,Athens,Athens,216,-83.400887,33.963296,Sandwich,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,350
116,17293273,La Dolce Vita Ristorante,323 E Broad St-Athens-GA 30601,Athens,Athens,216,-83.4075,33.9584,Italian,No,No,No,No,40,Dollar($),3,4.1,Green,Very Good,464
117,17293870,Shokitini,251 W Clayton St-Athens-GA 30601,Athens,Athens,216,-83.379251,33.957503,Asian- Japanese- Sushi,No,No,No,No,25,Dollar($),2,4.2,Green,Very Good,550
118,17293877,Taqueria Del Sol,334 Prince Ave-Athens-GA 30601,Athens,Athens,216,-83.383605,33.960571,Mexican- Spanish,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,543
119,17293890,The National,232 W. Hancock Ave.-Athens-GA 30601,Athens,Athens,216,-83.37967,33.959468,International- Southern,No,No,No,No,40,Dollar($),3,4.1,Green,Very Good,465
120,17293915,The Royal Peasant,1675 S. Lumpkin St.-Athens-GA 30606,Athens,Athens,216,-83.38728,33.937502,Bar Food,No,No,No,No,10,Dollar($),1,4.4,Green,Very Good,546
121,17293422,Transmetropolitan,145 E Clayton St-Athens-GA 30601,Athens,Athens,216,-83.3764,33.9584,Italian- Pizza- Sandwich,No,No,No,No,10,Dollar($),1,4.4,Green,Very Good,1098
122,17293873,Trappeze Pub,269 N Hull St-Athens-GA 30601,Athens,Athens,216,-83.378881,33.958363,Burger- Bar Food,No,No,No,No,25,Dollar($),2,4.2,Green,Very Good,579
123,17294014,Viva! Argentine Cuisine,247 Prince Ave-Athens-GA 30601,Athens,Athens,216,-83.3828224,33.9600227,Desserts- Latin American- Argentine,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,374
124,17294556,Miyabi Kyoto Japanese Steak House,1315 Augusta West Pkwy-Augusta-GA 30909,Augusta,Augusta,216,-82.0865,33.4721,Chinese- Steak,No,No,No,No,40,Dollar($),3,4.6,Dark Green,Excellent,717
125,17294607,Rae's Coastal Cafe,3208 W Wimbledon Dr-Augusta-GA 30909,Augusta,Augusta,216,-82.0698,33.4791,American- Caribbean- Seafood,No,No,No,No,40,Dollar($),3,4.9,Dark Green,Excellent,548
126,17294279,The Bee's Knees,211 10th Street-Augusta-GA 30901,Augusta,Augusta,216,-81.97,33.4765,International- Tapas- Vegetarian,No,No,No,No,25,Dollar($),2,4.5,Dark Green,Excellent,631
127,17294300,Boll Weevil Cafe,10 9th St-Augusta-GA 30901,Augusta,Augusta,216,-81.9684,33.474,Desserts- Sandwich- Southern,No,No,No,No,10,Dollar($),1,3.9,Yellow,Good,372
128,17295215,Farmhaus Burger,1204 Broad St-Augusta-GA 30901,Augusta,Augusta,216,-81.973006,33.477444,American- Burger,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,201
129,17295028,Manuel's Bread Cafe,505 Railroad Ave-North Augusta-GA 29841,Augusta,Augusta,216,-81.965571,33.481779,Breakfast- French,No,No,No,No,40,Dollar($),3,3.8,Yellow,Good,332
130,17294642,Sconyers Bar B Que,2250 Sconyers Way-Augusta-GA 30906,Augusta,Augusta,216,-82.0327,33.4086,BBQ,No,No,No,No,25,Dollar($),2,3.5,Yellow,Good,304
131,17295109,Frog Hollow Tavern,1282 broad street-Augusta-GA 30901,Augusta,Augusta,216,-81.974944,33.478231,American,No,No,No,No,40,Dollar($),3,4.3,Green,Very Good,368
132,17294441,Giuseppe's Pizza & Italian Specialities,3690 Wheeler Rd-Augusta-GA 30909,Augusta,Augusta,216,-82.096,33.4827,Desserts- Italian- Pizza,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,430
133,17294552,Mellow Mushroom,1167 Broad St-Augusta-GA 30901,Augusta,Augusta,216,-81.9721,33.4778,Italian- Pizza- Sandwich,No,No,No,No,25,Dollar($),2,4.4,Green,Very Good,433
134,17294565,Nacho Mamas Burritos,976 Broad St-Augusta-GA 30901,Augusta,Augusta,216,-81.9694,33.4764,Mexican,No,No,No,No,10,Dollar($),1,4,Green,Very Good,380
135,17294623,Rhinehart's Oyster Bar,3051 Washington Rd-Augusta-GA 30907,Augusta,Augusta,216,-82.0505,33.5133,Bar Food- Sandwich- Seafood,No,No,No,No,25,Dollar($),2,4,Green,Very Good,456
136,17294712,Takosushi,437 Highland Ave-Augusta-GA 30909,Augusta,Augusta,216,-82.0301,33.4848,Mexican- Southwestern- Sushi,No,No,No,No,40,Dollar($),3,4.2,Green,Very Good,647
137,17295033,The Chop House,Augusta Mall-Augusta-GA 30909,Augusta,Augusta,216,-82.080788,33.467201,Steak,No,No,No,No,40,Dollar($),3,4,Green,Very Good,360
138,17295069,The Taj of India,502 Furys Ferry Rd-Augusta-GA 30907,Augusta,Augusta,216,-82.0805493,33.5375868,Indian,No,No,No,No,25,Dollar($),2,4,Green,Very Good,227
139,17294261,Augsburg Haus,4460 Washington Road-Evans-GA 30809,Evans,Augusta,216,-82.143793,33.544342,German,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,290
140,17295115,Pho Bac,4300 Towne Centre-Evans-GA 30809,Evans,Augusta,216,-82.126161,33.532249,Vietnamese,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,270
141,17294836,Rhinehart's Oyster Bar,303 North Bel Air Rd-Evans-GA 30809,Evans,Augusta,216,-82.141284,33.521291,Burger- Seafood,No,No,No,No,25,Dollar($),2,4,Green,Very Good,326
142,17294850,Thai Kitchen,4357 Washington Road-Evans-GA 30809,Evans,Augusta,216,-82.1328,33.5406,Thai,No,No,No,No,35,Dollar($),3,4.3,Green,Very Good,317
143,17294883,El Kiosco Mexican Restaurant,5174 Wrightsboro Rd-Grovetown-GA 30813,Grovetown,Augusta,216,-82.1997,33.4574,Mexican,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,300
144,16608864,Taste of Balingup,63 South Western Hwy-Balingup-WA,Balingup,Balingup,14,115.9844924,-33.7845269,Modern Australian,No,No,No,No,20,Dollar($),2,3.2,Orange,Average,21
145,16604911,Bridge Road Brewers,Old Coach House 50 Ford St-Beechworth-Beechworth-VIC,Beechworth,Beechworth,14,146.685852,-36.360439,Pizza- Bar Food,No,No,No,No,20,Dollar($),2,4.6,Dark Green,Excellent,237
146,17303465,Bardenay,610 W Grove St-Boise-ID 83702,Boise,Boise,216,-116.2019,43.6138,American- Bar Food,No,No,No,No,25,Dollar($),2,4.5,Dark Green,Excellent,879
147,17303642,Flatbread Neapolitan Pizzeria,800 W Main Suite 230-Boise-ID 83702,Boise,Boise,216,-116.203466,43.616068,Italian- Pizza,No,No,No,No,25,Dollar($),2,4.6,Dark Green,Excellent,615
148,17303670,Goldy's Breakfast Bistro,108 S Capitol Blvd-Boise-ID 83702,Boise,Boise,216,-116.2023,43.6149,Breakfast- Sandwich,No,No,No,No,25,Dollar($),2,4.5,Dark Green,Excellent,879
149,17303545,Chandlers Steakhouse,981 W Grove St-Boise-ID 83702,Boise,Boise,216,-116.2064,43.6157,American- Seafood- Steak,No,No,No,No,70,Dollar($),4,3.9,Yellow,Good,379
150,17303655,Bar Gernika Basque Pub & Eatery,202 S Capitol Blvd-Boise-ID 83702,Boise,Boise,216,-116.2031,43.614,European- Spanish,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,303
151,17304691,Barbacoa Restaurant,276 Bobwhite Ct-Boise-ID 83706,Boise,Boise,216,-116.185034,43.597235,Latin American- Steak,No,No,No,No,70,Dollar($),4,4.1,Green,Very Good,538
152,17303478,Big Jud's,1289 Protest Rd-Boise-ID 83706,Boise,Boise,216,-116.2062,43.5945,American- Burger- Sandwich,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,334
153,17303480,Bittercreek Ale House,246 N 8th St-Boise-ID 83702,Boise,Boise,216,-116.2022,43.6167,American- Bar Food,No,No,No,No,25,Dollar($),2,4.3,Green,Very Good,555
154,17304733,Boise Fry Company,204 N Capitol Blvd-Boise-ID 83702,Boise,Boise,216,-116.193409,43.610279,American- Burger,No,No,No,No,10,Dollar($),1,4.4,Green,Very Good,823
155,17303646,Flying Pie Pizzaria,6508 W Fairview Ave-Boise-ID 83704,Boise,Boise,216,-116.2625,43.6192,Pizza,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,550
156,17304929,Fork,199 N 8th St-Boise-ID 83702,Boise,Boise,216,-116.202845,43.616295,American- Burger,No,No,No,No,25,Dollar($),2,4.4,Green,Very Good,650
157,17303684,Guido's Original New York Style Pizza,235 N 5th St-Boise-ID 83702,Boise,Boise,216,-116.199,43.615,Pizza,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,410
158,17303772,Los Beto's,5220 W Fairview Ave-Boise-ID 83706,Boise,Boise,216,-116.2463,43.6191,Mexican,No,No,No,No,10,Dollar($),1,4.4,Green,Very Good,660
159,17305123,Lucianos Italian Restaurant,11 N Orchard St-Boise-ID 83706,Boise,Boise,216,-116.245165,43.6051379,Italian- Seafood- Vegetarian,No,No,No,No,25,Dollar($),2,4.4,Green,Very Good,360
160,17303787,Mai Thai Restaurant,750 W Idaho St-Boise-ID 83702,Boise,Boise,216,-116.2021,43.6162,Sushi- Thai,No,No,No,No,40,Dollar($),3,4,Green,Very Good,340
161,17303990,Shige Japanese Cuisine,100 N 8th St-Boise-ID 83702,Boise,Boise,216,-116.2031,43.6156,Japanese- Sushi- Teriyaki,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,393
162,17304741,The Egg Factory,8061 W Fairview Ave-Boise-ID 83704,Boise,Boise,216,-116.281809,43.619274,Breakfast,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,422
163,17304726,Tucanos,1388 S Entertainment Ave-Boise-ID 83709,Boise,Boise,216,-116.280614,43.591706,Brazilian,No,No,No,No,40,Dollar($),3,4,Green,Very Good,435
164,17304486,Texas Roadhouse,3801 E Fairview Avenue-Meridian-Boise-ID 83642,Meridian,Boise,216,-116.347304,43.619108,American- BBQ- Steak,No,No,No,No,25,Dollar($),2,4,Green,Very Good,369
165,17304533,Brick 29,320 11th Avenue S-Nampa-ID 83651,Nampa,Boise,216,-116.5629,43.5777,American,No,No,No,No,40,Dollar($),3,4.4,Green,Very Good,487
166,17316233,Winifreds,3847 1st Ave SE-Cedar Rapids-IA 52402,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.6336,42.0179,American- Mediterranean- Seafood,No,No,No,No,40,Dollar($),3,3.7,Yellow,Good,98
167,17315883,Biaggi's Ristorante Italiano,320 Collins Rd NE-Cedar Rapids-IA 52402,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.6327,42.0281,Italian- Pizza,No,No,No,No,40,Dollar($),3,4.1,Green,Very Good,365
168,17315995,El Super Burrito,3300 Johnson Ave NW-Cedar Rapids-IA 52405,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.7148,41.9748,Mexican,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,190
169,17316018,Granite City Food & Brewery,4755 1st Ave SE-Cedar Rapids-IA 52402,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.6224,42.0249,American- Breakfast- Burger,No,No,No,No,40,Dollar($),3,4.1,Green,Very Good,429
170,17316038,Irish Democrat,3207 1st Ave SE-Cedar Rapids-IA 52402,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.6347,42.01,American- BBQ- Burger,No,No,No,No,25,Dollar($),2,4.4,Green,Very Good,430
171,17316771,Taste of India,1060 Old Marion Rd NE-Cedar Rapids-IA 52402,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.6499622,42.0215347,Indian,No,No,No,No,25,Dollar($),2,4.2,Green,Very Good,186
172,17316201,Thai Moon Restaurant,4362 16th Ave SW-Cedar Rapids-IA 52404,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.7266,41.9639,Chinese- Sushi- Thai,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,220
173,17316208,Ting's Red Lantern,540 Boyson Rd NE-Cedar Rapids-IA 52402,Cedar Rapids,Cedar Rapids/Iowa City,216,-91.6394,42.0468,Chinese,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,347
174,17316389,Monica's,303 2nd Street-Coralville-IA 52241,Coralville,Cedar Rapids/Iowa City,216,-91.569767,41.670466,American- Italian- Pizza,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,161
175,17316278,Exotic India,102 2nd Ave-Coralville-IA 52241,Coralville,Cedar Rapids/Iowa City,216,-91.5687,41.6685,Indian,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,160
176,17316744,Shorts Burger and Shine,18 S Clinton St-Iowa City-IA 52240,Iowa City,Cedar Rapids/Iowa City,216,-91.534424,41.660982,Burger,No,No,No,No,10,Dollar($),1,4.9,Dark Green,Excellent,820
177,17316751,The Hamburg Inn No. 2 Inc.,214 N Linn St-Iowa City-IA 52245,Iowa City,Cedar Rapids/Iowa City,216,-91.531414,41.663849,American- Breakfast- Burger,No,No,No,No,10,Dollar($),1,4.5,Dark Green,Excellent,488
178,17316766,Bluebird Diner,330 E Market St-Iowa City-IA 52245,Iowa City,Cedar Rapids/Iowa City,216,-91.531093,41.663751,Breakfast- Diner,No,No,No,No,25,Dollar($),2,3.6,Yellow,Good,253
179,17316743,Graze,115 East College St-Iowa City-IA 52240,Iowa City,Cedar Rapids/Iowa City,216,-91.534302,41.658691,American- International- Sushi,No,No,No,No,40,Dollar($),3,3.8,Yellow,Good,220
180,17316374,A & A Pagliai's Pizza,302 E Bloomington St-Iowa City-IA 52245,Iowa City,Cedar Rapids/Iowa City,216,-91.5314,41.6648,Pizza,No,No,No,No,25,Dollar($),2,4.3,Green,Very Good,485
181,17316381,Atlas World Grill,127 Iowa Ave-Iowa City-IA 52240,Iowa City,Cedar Rapids/Iowa City,216,-91.5341,41.661,International,No,No,No,No,40,Dollar($),3,4.3,Green,Very Good,428
182,17316802,BlackStone,503 Westbury Dr Ste 1-Iowa City-IA 52245,Iowa City,Cedar Rapids/Iowa City,216,-91.482165,41.667742,American- Breakfast,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,294
183,17316416,Devotay,117 N Linn St-Iowa City-IA 52245,Iowa City,Cedar Rapids/Iowa City,216,-91.5318,41.6625,Mediterranean- Tapas- Vegetarian,No,No,No,No,40,Dollar($),3,4,Green,Very Good,380
184,17316449,Jimmy Jack's Rib Shack,1940 Lower Muscatine Rd-Iowa City-IA 52240,Iowa City,Cedar Rapids/Iowa City,216,-91.5074,41.6428,BBQ,No,No,No,No,25,Dollar($),2,4.2,Green,Very Good,259
185,17316603,Zoeys Pizzeria,690 10th St-Marion-IA 52302,Marion,Cedar Rapids/Iowa City,216,-91.5995,42.0331,Pizza- Sandwich,No,No,No,No,25,Dollar($),2,4.7,Dark Green,Excellent,433
186,16659169,Tokyo Sushi,150 Richmond St-Chatham-Kent-ON N7M2V2,Chatham-Kent,Chatham-Kent,37,-82.188438,42.397683,Japanese- Sushi,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,176
187,17558684,Berry Patch Restaurant,49289 Us-30-Westport-OR 97016,Clatskanie,Clatskanie,216,-123.368151,46.126967,American- Breakfast- Desserts,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,96
188,18366580,Sakura Sushi & Grill,130 Quarry Street-Unit 20-Cochrane-AB T4C 0W5,Cochrane,Cochrane,216,-114.472474,51.183934,Asian- Japanese,No,No,No,No,25,Dollar($),2,3.1,Orange,Average,6
189,17330755,Uptown Vietnam cuisine,1250 Broadway-Columbus-GA 31901,Columbus,Columbus,216,-84.992671,32.470315,Asian- Vietnamese,No,No,No,No,10,Dollar($),1,3.3,Orange,Average,33
190,17330611,Cafe Le Rue @ The Landings,2523 Airport Thruway-Columbus-GA 31904,Columbus,Columbus,216,-84.95591,32.519247,American- Seafood- Cajun,No,No,No,No,25,Dollar($),2,4.6,Dark Green,Excellent,489
191,17330609,Mark's City Grille,7160 moon road-Columbus-GA 31909,Columbus,Columbus,216,-84.927047,32.555591,American,No,No,No,No,25,Dollar($),2,4.5,Dark Green,Excellent,345
192,17330024,B Merrell's,7600 Veterans Pkwy-Columbus-GA 31909,Columbus,Columbus,216,-84.9436,32.5577,Burger- Bar Food- Southern,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,149
193,17330074,Cannon Brewpub,1041 Broadway-Columbus-GA 31901,Columbus,Columbus,216,-84.9936,32.4656,Pizza- Bar Food,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,330
194,17330185,Fuji Japanese Steak House,6499 Veterans Pkwy-Columbus-GA 31909,Columbus,Columbus,216,-84.954984,32.5382197,Japanese- Steak,No,No,No,No,40,Dollar($),3,3.9,Yellow,Good,247
195,17330397,Ruth Ann's Family Restaurant,941 Veterans Parkway-Columbus-GA 31901,Columbus,Columbus,216,-84.9876,32.4637,Breakfast- Diner- Southern,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,123
196,17330735,Samurai Japanese Cuisine & Sushi Bar,1009 Broadway-Columbus-GA 31901,Columbus,Columbus,216,-84.9933631,32.4652417,Japanese- Steak- Sushi,No,No,No,No,40,Dollar($),3,3.6,Yellow,Good,109
197,17330676,Wasabi Sushi and Thai,1639 Bradley Park Dr-Columbus-GA 31904,Columbus,Columbus,216,-84.96661,32.534002,Japanese- Sushi- Thai,No,No,No,No,40,Dollar($),3,3.7,Yellow,Good,134
198,17330048,Buckhead Bar and Grill,5010 Armour Rd-Columbus-GA 31904,Columbus,Columbus,216,-84.95367,32.513154,Seafood- Steak- Vegetarian,No,No,No,No,40,Dollar($),3,4.2,Green,Very Good,722
199,17330604,Burt's Butcher Shoppe and Eatery,2932 Warm Springs Rd-Columbus-GA 31909,Columbus,Columbus,216,-84.947569,32.504657,Steak,No,No,No,No,25,Dollar($),2,4.3,Green,Very Good,213
200,17330087,Chef Lee's Peking Restaurant,6100 Bradley Park Dr-Columbus-GA 31904,Columbus,Columbus,216,-84.9607,32.5393,Chinese,No,No,No,No,25,Dollar($),2,4,Green,Very Good,335
201,17330137,Country's Barbecue,3137 Mercury Dr-Columbus-GA 31906,Columbus,Columbus,216,-84.9464,32.4792,BBQ- Southern,No,No,No,No,25,Dollar($),2,4,Green,Very Good,353
202,17330155,Deorio's,3201 Macon Rd Ste 167-Columbus-GA 31906,Columbus,Columbus,216,-84.9427,32.481,Italian- Pizza,No,No,No,No,0,Dollar($),1,4,Green,Very Good,170
203,17330309,Mellow Mushroom,6100 Veterans Pkwy-Columbus-GA 31909,Columbus,Columbus,216,-84.9557,32.5321,Pizza,No,No,No,No,25,Dollar($),2,4.1,Green,Very Good,192
204,17330311,Meritage,1039 1st Ave-Columbus-GA 31901,Columbus,Columbus,216,-84.992093,32.466158,American- Tapas,No,No,No,No,40,Dollar($),3,4.1,Green,Very Good,302
205,17330615,Mongo The Mongolian Fire Pit,7830 -E Veterans Pkwy-Columbus-GA 31909,Columbus,Columbus,216,-84.938698,32.560905,Asian- Chinese,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,355
206,17330638,The Black Cow,115 A 12th St-Columbus-GA 31901,Columbus,Columbus,216,-84.991384,32.468757,American,No,No,No,No,25,Dollar($),2,4.3,Green,Very Good,287
207,17330628,Wood Stone,5739 Whitesville Rd-Columbus-GA 31904,Columbus,Columbus,216,-84.963201,32.527217,Italian- Mediterranean- Pizza,No,No,No,No,40,Dollar($),3,4,Green,Very Good,264
208,17330546,Hunter's Pub,11269 GA Hwy 219-Hamilton-GA 31811,Hamilton,Columbus,216,-85.0213,32.7455,American- Seafood- Steak,No,No,No,No,40,Dollar($),3,4.4,Green,Very Good,235
209,16643459,Consort Restaurant,4931 50th Street-Consort-AB T0C 1B0,Consort,Consort,37,-110.7746994,52.0082889,Chinese- Canadian,No,No,No,No,25,Dollar($),2,3,Orange,Average,6
210,17334434,Thatcher's Barbeque and Grill,1214 N Wall St-Calhoun-GA 30701,Calhoun,Dalton,216,-84.9396931,34.5251331,American- BBQ- Southern,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,38
211,17334348,Christian and Jake's Bistro,555 Georgia Hwy 53-Calhoun-GA 30701,Calhoun,Dalton,216,-84.926258,34.474635,Desserts- Sandwich,No,No,No,No,10,Dollar($),1,4.4,Green,Very Good,122
212,17334213,Dub's High on the Hog,349 S Wall St-Calhoun-GA 30701,Calhoun,Dalton,216,-84.9523921,34.4972488,BBQ,No,No,No,No,25,Dollar($),2,4.4,Green,Very Good,207
213,17334355,Sierra's Mexican Restaurant,500 S. 3rd Avenue-Chatsworth-GA 30705,Chatsworth,Dalton,216,-84.767911,34.752476,Mexican- Tex-Mex,No,No,No,No,10,Dollar($),1,3.9,Yellow,Good,66
214,17334212,Oakwood Cafe,201 West Cuyler Street-Dalton-GA 30720,Dalton,Dalton,216,-84.969393,34.769686,BBQ- Breakfast- Southern,No,No,No,No,10,Dollar($),1,4.9,Dark Green,Excellent,249
215,17333797,Chili's Grill & Bar,881 College Dr-Dalton-GA 30720,Dalton,Dalton,216,-85.0039,34.7643,American,No,No,No,No,25,Dollar($),2,3.8,Yellow,Good,63
216,17334217,Fuji Japanese Steakhouse,1321 W Walnut Ave-Dalton-GA 30720,Dalton,Dalton,216,-84.992342,34.759551,Japanese- Sushi,No,No,No,No,40,Dollar($),3,3.8,Yellow,Good,145
217,17334273,Las Palmas,1331 W Walnut Ave-Dalton-GA 30720,Dalton,Dalton,216,-84.992924,34.759665,Mexican,No,No,No,No,10,Dollar($),1,3.8,Yellow,Good,83
218,17334254,Tony's Italian Restaurant & Pizza,933 Market St-Dalton-GA 30720,Dalton,Dalton,216,-84.999678,34.758645,Italian,No,No,No,No,25,Dollar($),2,3.7,Yellow,Good,116
219,17333836,Filling Station,316 N Hamilton St-Dalton-GA 30720,Dalton,Dalton,216,-84.9678,34.7742,American- Burger,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,122
220,17334197,Five Guys Burgers and Fries,1303 W. Walnut Ave.-Dalton-GA 30720,Dalton,Dalton,216,-84.990925,34.759273,Fast Food,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,142
221,17333882,Los Pablos,1513 W Walnut Ave Ste 6-Dalton-GA 30720,Dalton,Dalton,216,-84.9964,34.7604,Mexican,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,114
222,17334211,Kobe Hibachi & Sushi,2603 Battlefield Pkwy-Fort Oglethorpe-GA 30742,Fort Oglethorpe,Dalton,216,-85.2229101,34.9428786,American- Japanese- Sushi,No,No,No,No,25,Dollar($),2,4.6,Dark Green,Excellent,214
223,17334390,Soho Hibachi,1014 Battlefield Parkway-Fort Oglethorpe-GA 30742,Fort Oglethorpe,Dalton,216,-85.246237,34.9528157,Japanese,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,116
224,17334034,Thai Garden,685 Battlefield Pkwy-Fort Oglethorpe-GA 30742,Fort Oglethorpe,Dalton,216,-85.2545,34.9546,Thai,No,No,No,No,25,Dollar($),2,4.2,Green,Very Good,111
225,17334414,Southern Bliss Bakery,300 W Patton St.-Lafayette-GA 30728,LaFayette,Dalton,216,-85.294955,34.705093,Desserts- Sandwich,No,No,No,No,10,Dollar($),1,3.7,Yellow,Good,25
226,17334082,Bailey's Bar-B-Que,5540 Highway 41-Ringgold-GA 30736,Ringgold,Dalton,216,-85.1321,34.9273,BBQ,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,128
227,17334364,Farm To Fork,118 Remco Shops Lane-Ringgold-GA 30736,Ringgold,Dalton,216,-85.130492,34.912109,American- Diner- Southern,No,No,No,No,10,Dollar($),1,4.3,Green,Very Good,244
228,17334398,Home Plate Grill,7807 Nashville St-Ringgold-GA 30736,Ringgold,Dalton,216,-85.1079396,34.9151853,American- BBQ- Southern,No,No,No,No,10,Dollar($),1,4.2,Green,Very Good,112
229,17334219,Pie Slingers Pizzeria,56A Fieldstone Village Drive-Rock Spring-GA 30739,Rock Spring,Dalton,216,-85.249727,34.851907,Italian- Pizza,No,No,No,No,10,Dollar($),1,4.1,Green,Very Good,144
230,17335173,Olive Tree Cafe,2513 53rd Avenue-Bettendorf-IA 52722,Bettendorf,Davenport,216,-90.496986,41.574935,Indian- Mediterranean- Middle Eastern,No,No,No,No,25,Dollar($),2,4.6,Dark Green,Excellent,166
231,17335195,Red Ginger Sushi-Grill & Bar,793 Middle Rd-Bettendorf-IA 52722,Bettendorf,Davenport,216,-90.522479,41.53845,Sushi- Teriyaki,No,No,No,No,40,Dollar($),3,4.5,Dark Green,Excellent,208
232,17335225,Crust Stone Oven Pizza,2561 E 53rd Ave-Bettendorf-IA 52722,Bettendorf,Davenport,216,-90.4912446,41.5747801,Burger- Pizza,No,No,No,No,25,Dollar($),2,3.9,Yellow,Good,136
233,17335219,Jimmy's Pancake House,2521 -18th St.-Bettendorf-IA 52722,Bettendorf,Davenport,216,-90.504176,41.548746,American- Breakfast- Greek,No,No,No,No,10,Dollar($),1,4,Green,Very Good,85
